Actual,LSTM_Predicted,GRU_Predicted,SRNN_Predicted,CNN_Predicted
0.600878477306003,0.64719343,0.5590775,0.597466,0.6069461
0.6148365056124939,0.6472415,0.5644753,0.59751165,0.6097511
0.6233284529038555,0.64729357,0.5709337,0.59758216,0.6148241
0.6351390922401171,0.64735866,0.5770209,0.5976447,0.61954117
0.636993655441679,0.64742154,0.5806196,0.59770083,0.6255883
0.6239141044411909,0.6474667,0.5852313,0.597737,0.63030523
0.6251830161054173,0.64749944,0.58338106,0.59775066,0.6337186
0.636993655441679,0.6475135,0.58481574,0.5977477,0.6348829
0.6285993167398731,0.6475402,0.5871742,0.5977613,0.6352302
0.6271351878965349,0.64756435,0.587464,0.5977775,0.6353762
0.6157149829184968,0.6475703,0.5862787,0.5977707,0.63662815
0.6161054172767204,0.64756554,0.58386743,0.59775025,0.63708514
0.6072230356271352,0.64755285,0.58288336,0.59773064,0.6362966
0.617179111761835,0.6475401,0.5795666,0.5977069,0.6346457
0.5995119570522206,0.64753175,0.5825342,0.5977068,0.63174653
0.6013665202537823,0.6475278,0.5782338,0.59769654,0.63097084
0.5919960956564179,0.64750934,0.5786529,0.5976788,0.63037264
0.590141532454856,0.6474931,0.5750574,0.597659,0.6300452
0.5937530502684236,0.6474653,0.57426375,0.59763527,0.62706137
0.6075158613958028,0.6474515,0.5738031,0.5976256,0.6258656
0.6051732552464617,0.64745593,0.5757706,0.5976305,0.624621
0.5971693509028795,0.64745945,0.5768584,0.59764683,0.6252527
0.60497803806735,0.64745915,0.5748135,0.59764534,0.62534565
0.6099560761346998,0.6474498,0.5761319,0.59764016,0.62540853
0.6132747681795998,0.64745975,0.5779005,0.5976543,0.6253332
0.6110297706198146,0.6474717,0.57862973,0.5976708,0.6269019
0.6169838945827233,0.6474767,0.57906604,0.5976758,0.6283849
0.5810639336261592,0.6474868,0.58097374,0.5976863,0.62980485
0.6023426061493411,0.647501,0.57248974,0.59766495,0.6298473
0.5907271839921913,0.6474723,0.57349384,0.5976486,0.62448025
0.5799902391410444,0.6474495,0.57273173,0.5976411,0.6200144
0.5805758906783798,0.64742655,0.5686376,0.59760904,0.6200676
0.5723767691556857,0.6473976,0.56672025,0.5975783,0.6211344
0.5797950219619327,0.64737064,0.5647533,0.5975529,0.6198518
0.5693509028794534,0.6473509,0.56438756,0.5975412,0.6167815
0.5576378721327476,0.6473321,0.56262076,0.5975274,0.6158501
0.568862859931674,0.6473038,0.557776,0.59749126,0.61519647
0.5655441678867741,0.647277,0.559255,0.5974796,0.61316717
0.566422645192777,0.6472596,0.55861497,0.59747314,0.611217
0.5677891654465593,0.6472515,0.5575792,0.5974642,0.61175793
0.5820400195217179,0.64724374,0.5581474,0.59746456,0.6115315
0.5927769643728649,0.6472522,0.5609329,0.59748244,0.6108364
0.5878965348950708,0.64727855,0.56531155,0.59752345,0.6119049
0.6022449975597853,0.64730597,0.566237,0.5975568,0.6144409
0.5988286969253294,0.6473299,0.5692167,0.5975794,0.61726105
0.6141532454856028,0.6473471,0.5713723,0.5976049,0.6196488
0.6244021473889703,0.6473795,0.5747083,0.5976291,0.6227485
0.625378233284529,0.64741933,0.5787388,0.5976683,0.6254188
0.6150317227916057,0.64745414,0.5805788,0.59769845,0.6284025
0.6196193265007321,0.64747405,0.5783767,0.5976984,0.6294422
0.6069302098584676,0.6474848,0.58177865,0.5977091,0.6299361
0.6097608589555881,0.647496,0.57871366,0.5977081,0.6299373
0.5944363103953149,0.64749306,0.57829195,0.5976955,0.6286907
